timestamp,symbol,signal,entry_ltp,exit_ltp,pnl,smma20,smma120,smma_gap,smma20_slope,smma120_slope,smma_gap_change,ltp,return_1m,return_5m,return_20m,avg_ltp_20m,avg_ltp_60m,distance_from_avg_20m,distance_from_avg_60m,rolling_std_5m,rolling_std_20m,signal_buy,target
2026-08-11T15:28:00,SAIL,BUY,49.51,41.78,-7.73,47.46710736724951,47.42629147259556,0.04081589465395297,0.0022703041214721807,0.00036934414271126215,0.09001050918912767,49.51,0.007119609438567971,0.020614306328592045,0.18729016786570732,49.51,49.51,0.0,0.0,0.004749064071368182,0.009179694639178136,1.0,0
2026-08-12T09:58:00,SAIL,SELL,41.78,57.08,-15.3,48.35284329642342,48.55299382195383,-0.2001505255304039,-0.007103650311010384,-0.0011708706059899326,-0.2890232063941909,41.78,-0.013692162417374842,-0.049374288964732685,-0.15766129032258064,41.78,41.78,0.0,0.0,0.0073856846373700725,0.010283230750216083,0.0,0
2026-08-12T10:38:00,SAIL,BUY,57.08,58.64,1.56,47.79601076542143,47.67706297978312,0.11894778563830499,0.010328853867973598,0.0016600739516690309,0.40961473486542843,57.08,0.0359346642468239,0.09917196225688424,0.2815446789402784,57.08,57.08,0.0,0.0,0.01053291922066228,0.013269185812884842,1.0,1
2026-08-12T12:58:00,SAIL,SELL,58.64,76.2,-17.56,69.98358944357969,70.06570770897198,-0.08211826539229605,-0.008458852010603563,-0.0013684719769874749,-0.5010166728507386,58.64,-0.004583262603972094,-0.05082550987374556,-0.1710489115069267,58.64,58.64,0.0,0.0,0.005318971247103474,0.004885243761505101,0.0,0
2026-08-12T14:14:00,SAIL,BUY,76.2,69.43,-6.77,65.8716555667002,65.67940114527528,0.19225442142492,0.008321035218114333,0.0013478739995913466,0.4551886816996529,76.2,0.008870647424864314,0.052486187845303824,0.3541851786031633,76.2,76.2,0.0,0.0,0.0027239893092954244,0.011403468407088798,1.0,0
2026-08-13T09:33:00,SAIL,SELL,69.43,80.86,-11.43,74.88053678555042,74.92441111981627,-0.04387433426585119,-0.003816419483376475,-0.0006158618539199473,-0.24069883511897672,69.43,-0.011672597864768586,-0.006581771354986317,-0.03569444444444435,69.43,69.43,0.0,0.0,0.0057362250505601136,0.007862624046806196,0.0,0
2026-08-13T10:40:00,SAIL,BUY,80.86,97.08,16.22,72.56455323121621,72.52420059864039,0.04035263257581789,0.006053166031417685,0.0009668008342231785,0.36655372704970546,80.86,0.01100275068767186,0.06562994201370591,0.14743862636582944,80.86,80.86,0.0,0.0,0.0030372072393765924,0.0072362246458393545,1.0,1
2026-08-13T13:53:00,SAIL,SELL,97.08,98.62,-1.54,115.83201822764525,116.16983922337424,-0.3378209957289897,-0.008448528153196818,-0.0013789947663268602,-0.8265295107676565,97.08,-0.021962522667741353,-0.05591753379363999,-0.1892433606146651,97.08,97.08,0.0,0.0,0.007007606816684947,0.007165301499584393,0.0,0
2026-08-14T10:21:00,SAIL,BUY,98.62,151.36,52.74,83.86438989849512,83.4635085462491,0.4008813522460173,0.00934687470060508,0.0015283341621829753,0.6492455835726645,98.62,0.011383447851502403,0.06134309083082224,0.31195955833444194,98.62,98.62,0.0,0.0,0.0013698475134147554,0.0055241040610187605,1.0,1
2026-08-11T11:32:00,NMDC,BUY,433.28,476.87,43.59,430.55448083108774,430.4986373515745,0.05584347951327118,0.0003332822964442401,5.42953272565631e-05,0.12007558194619605,433.28,0.00011541213674019463,-0.0007610525587510457,0.014826092048249173,433.28,433.28,0.0,0.0,0.0008009703828278299,0.0012714714218014503,1.0,1
2026-08-12T10:42:00,NMDC,SELL,476.87,491.21,-14.34,485.54218549154064,485.8250598775434,-0.28287438600278847,-0.000939160730153202,-0.00015487251619297968,-0.3811782113312461,476.87,-0.004176498841021572,-0.011320050587771815,-0.014405588624338564,476.87,476.87,0.0,0.0,0.0012007107109668323,0.0019511304205804651,0.0,0
2026-08-12T11:37:00,NMDC,BUY,491.21,473.13,-18.08,484.47767642618726,484.40493045298115,0.07274597320611065,0.0007319060821042551,0.00011806694460593053,0.29714736129596986,491.21,0.00036657638026191237,0.003985610922617808,0.021417728888981212,491.21,491.21,0.0,0.0,0.0005676120694300686,0.00203326159334289,1.0,0
2026-08-12T12:08:00,NMDC,SELL,473.13,487.11,-13.98,484.8190454672475,484.92065580376783,-0.10161033652030937,-0.001267345492618605,-0.00020428269957063676,-0.5161317781207231,473.13,-0.004104571861581184,-0.019663503377398386,-0.03233525585961468,473.13,473.13,0.0,0.0,0.00041022224228850015,0.0017131638347892496,0.0,0
2026-08-12T13:12:00,NMDC,BUY,487.11,477.56,-9.55,480.22204507550833,480.1657005618427,0.05634451366563553,0.0007554793172365865,0.00012154668754509256,0.3041684859308589,487.11,-0.001066382298053815,-0.0021918144946535974,0.019229159691998655,487.11,487.11,0.0,0.0,0.0006079907359152791,0.0011378318442267494,1.0,0
2026-08-12T13:23:00,NMDC,SELL,477.56,500.0,-22.44,480.1759476426861,480.19509956709567,-0.019151924409584353,-0.0002866490695609242,-4.6111825745315996e-05,-0.11553776103710334,477.56,-0.0008159849356626977,-0.004336585772662797,-0.01831562069603475,477.56,477.56,0.0,0.0,0.0013880907955296366,0.001509352478805451,0.0,0
2026-08-12T14:07:00,NMDC,BUY,500.0,475.77,-24.23,478.84984954665515,478.39698910754316,0.45286043911198703,0.0023300823471100766,0.00037961530980108006,0.9316279066746347,500.0,0.0005803365952252716,0.022662194224003895,0.07788820143574707,500.0,500.0,0.0,0.0,0.0021083399290840257,0.0015336445030917167,1.0,0
2026-08-13T10:50:00,NMDC,SELL,475.77,457.13,18.64,492.73956493576026,493.0937617457914,-0.3541968100311692,-0.0018093108433482486,-0.0002951464291592337,-0.7475571668223324,475.77,-0.0037064957909285893,-0.021170225898037322,-0.04846000000000004,475.77,475.77,0.0,0.0,0.0005201712104500382,0.0017755893967274865,0.0,1
2026-08-14T10:21:00,NMDC,BUY,457.13,446.35,-10.78,451.4067001464744,451.3921754808898,0.014524665584588092,0.0006677513919687012,0.00010682986192898926,0.253009295314655,457.13,-0.00026243849097868684,-0.002792260203747801,0.0176762617155324,457.13,457.13,0.0,0.0,0.00043828725214988825,0.0013752482199215937,1.0,0
2026-08-14T10:38:00,NMDC,SELL,446.35,452.97,-6.62,451.31685505112046,451.4626698875578,-0.14581483643735282,-0.0005788884053832342,-9.515631547595044e-05,-0.2184498112426354,446.35,-0.002502961092363744,-0.008287415570565147,-0.02424361664917798,446.35,446.35,0.0,0.0,0.0007500855166893786,0.0009388660793434041,0.0,0
2026-08-14T11:45:00,NMDC,BUY,452.97,438.95,-14.02,450.0077929418051,449.9376577119934,0.07013522981173992,0.0003465710360249889,5.663742689048472e-05,0.13042376667533517,452.97,0.0013706200950591456,0.00037544169611310933,0.009268955682805698,452.97,452.97,0.0,0.0,0.0007189562994859162,0.0010181912842731258,1.0,0
2026-08-14T12:40:00,NMDC,SELL,438.95,452.3,-13.35,450.53879515465024,450.7696666331262,-0.23087147847593315,-0.0013519634306231668,-0.00022029665279460953,-0.5106116573966801,438.95,-0.0027263432920594994,-0.017217445817660753,-0.0363548549976949,438.95,438.95,0.0,0.0,0.0006752354806172842,0.0020088772337315277,0.0,0
2026-08-11T12:38:00,BHEL,BUY,122.85,94.47,-28.38,101.87490913068785,101.73804357053147,0.13686556015638018,0.010955062689730436,0.0017468520505718964,0.9265407524494549,122.85,0.019755955839628084,0.08218816067653276,0.298900401776274,122.85,122.85,0.0,0.0,0.0026833751263054153,0.005378160768875055,1.0,0
2026-08-11T13:32:00,BHEL,SELL,94.47,71.14,23.33,105.66771030276212,106.02558245806904,-0.3578721553069215,-0.005546484671669973,-0.0009150327474286388,-0.49224743888781575,94.47,-0.010474494605635279,-0.016859194505151467,-0.12978997789240976,94.47,94.47,0.0,0.0,0.004619539290562224,0.004708579323165616,0.0,1
2026-08-12T10:53:00,BHEL,BUY,71.14,59.49,-11.65,58.12724369041948,57.7132467712586,0.4139969191608799,0.011922941359216713,0.0019588375416979584,0.5720520519655068,71.14,0.0215393452039058,0.05517650548798574,0.3949019607843137,71.14,71.14,0.0,0.0,0.005573586135368532,0.009770732575592044,1.0,0
2026-08-12T12:28:00,BHEL,SELL,59.49,74.56,-15.07,73.95800993166573,74.14526228402416,-0.18725235235842774,-0.01019110631863216,-0.001658221241564213,-0.6383207423581325,59.49,0.0035425101214575042,-0.007838559039359554,-0.2442835365853658,59.49,59.49,0.0,0.0,0.009327154718412521,0.010228244575994224,0.0,0
2026-08-12T13:43:00,BHEL,BUY,74.56,65.08,-9.48,71.7441636532675,71.66793306469252,0.07623058857498677,0.002069975867124129,0.00033922183306958593,0.12389882949594266,74.56,0.013043478260869674,0.02011219045012996,0.0451359686010653,74.56,74.56,0.0,0.0,0.005897661861965506,0.0045443533237970206,1.0,0
2026-08-12T14:20:00,BHEL,SELL,65.08,85.16,-20.08,72.28390866002815,72.28471334651799,-0.0008046864898432204,-0.005217961894971721,-0.0008368732383372308,-0.31860927773529113,65.08,-0.014238109663738228,-0.08169888528291246,-0.12042167860521688,65.08,65.08,0.0,0.0,0.0030498170719229934,0.007242879031432157,0.0,0
2026-08-12T15:02:00,BHEL,BUY,85.16,139.85,54.69,71.19674337467526,70.86067367664755,0.336069698027714,0.01042987657175483,0.0016986363813373284,0.6147458373595498,85.16,0.01853845233823702,0.08914183399411689,0.37443511943189145,85.16,85.16,0.0,0.0,0.003260788301945567,0.004988788864345243,1.0,1
2026-08-11T15:18:00,ITC,BUY,294.41,376.23,81.82,280.21766163107486,279.848046006936,0.3696156241388735,0.002672785328802504,0.0004374620262026137,0.6245958160255327,294.41,0.00044175615060504386,0.017698503232050897,0.051990280854713106,294.41,294.41,0.0,0.0,0.0019119946938008217,0.0015407289169580157,1.0,1
2026-08-12T13:40:00,ITC,SELL,376.23,324.52,51.71,389.4894943398255,390.06711256238566,-0.5776182225601474,-0.0017885461967387594,-0.000298009242737331,-0.5815898663219627,376.23,-0.00180414422541192,-0.010415844709224282,-0.040278557216468454,376.23,376.23,0.0,0.0,0.000478683031195027,0.001176941358178299,0.0,1
2026-08-11T12:00:00,AXISBANK,BUY,41.98,72.1,30.12,34.906610212425576,34.76317487402727,0.14343533839830513,0.010780105197811028,0.0017475841255341483,0.31163808373635504,41.98,0.016711068055219127,0.15679250482226503,0.34379001280409727,41.98,41.98,0.0,0.0,0.007312202183062412,0.011655446278462045,1.0,1
2026-08-12T09:41:00,AXISBANK,SELL,72.1,66.9,5.2,87.6455960021874,87.71460277129462,-0.0690067691072187,-0.00924886111099384,-0.001493698305104873,-0.6869741139344256,72.1,-0.017844980247922658,-0.061686621551275495,-0.24793991863982487,72.1,72.1,0.0,0.0,0.004823822289492545,0.005084589797652756,0.0,1
2026-08-12T14:16:00,AXISBANK,BUY,66.9,71.01,4.11,49.98331591556293,49.42162273163113,0.5616931839318013,0.018136036596029848,0.002980778856974875,0.7434746740154807,66.9,0.008137432188065194,0.05089538171536301,0.7005592272496187,66.9,66.9,0.0,0.0,0.006412571801060086,0.012283352604592361,1.0,1
2026-08-13T11:52:00,AXISBANK,SELL,71.01,62.51,8.5,89.6432457517703,90.20180214558165,-0.558556393811358,-0.010821611965713837,-0.0017847516067357396,-0.8194214965478324,71.01,-0.005740688882665872,-0.07079298612928549,-0.3017699115044247,71.01,71.01,0.0,0.0,0.00653410846678342,0.00467407934013338,0.0,1
2026-08-11T12:10:00,LT,SELL,372.32,318.8,53.52,380.10452009124066,380.16232706234865,-0.05780697110799338,-0.001076731301076473,-0.0001733219762914955,-0.3438096756625555,372.32,-0.0007514761137950337,0.0030712861684357626,-0.0364389233954451,372.32,372.32,0.0,0.0,0.001138520866982353,0.002311880853121124,0.0,1
2026-08-12T10:31:00,LT,BUY,318.8,337.93,19.13,293.5221489684917,292.61370802188657,0.9084409466051397,0.004553219853193285,0.0007525911383208684,1.1103603384189,318.8,0.004189372224147113,0.03265094584089137,0.12471335332510151,318.8,318.8,0.0,0.0,0.0013504991128432179,0.00260206502823566,1.0,1
2026-08-12T13:45:00,LT,SELL,337.93,178.18,159.75,356.59600796712624,356.60779399164187,-0.011786024515629379,-0.002747429349961349,-0.00043994327332889813,-0.8254652199234442,337.93,-0.005415428083703608,-0.025295644649552876,-0.055876847428268095,337.93,337.93,0.0,0.0,0.0009763547803613501,0.0025316225845309908,0.0,1
2026-08-11T13:23:00,MARUTI,BUY,117.7,84.91,-32.79,93.23889782968276,92.32844667945751,0.9104511502252421,0.014001150937769378,0.0023145608654646286,1.0742200995919688,117.7,0.010387157695939635,0.09386617100371755,0.4482588901193553,117.7,117.7,0.0,0.0,0.004793869783951354,0.005863029011967918,1.0,0
2026-08-11T14:39:00,MARUTI,SELL,84.91,108.87,-23.96,100.99971970696421,101.56597975104538,-0.5662600440811616,-0.008314737980262932,-0.0013761851882302357,-0.7068611366027682,84.91,-0.014050162563864467,-0.07212326521691627,-0.18198458574181117,84.91,84.91,0.0,0.0,0.0030986142276719845,0.005171631591974442,0.0,0
2026-08-12T09:49:00,MARUTI,BUY,108.87,106.29,-2.58,97.06453424567235,97.00584041794099,0.05869382773136067,0.0064425521123634925,0.001028818384194603,0.5216414828420426,108.87,0.018142710184232653,0.0770676691729324,0.15279542566709028,108.87,108.87,0.0,0.0,0.0022403709532629076,0.006167326774003018,1.0,0
2026-08-12T11:56:00,MARUTI,SELL,106.29,123.04,-16.75,122.42463572820411,122.56104070880595,-0.1364049806018386,-0.006888658965288233,-0.001114375853279937,-0.7124599195882411,106.29,-0.010519456339601522,-0.04672645739910308,-0.13823577103940324,106.29,106.29,0.0,0.0,0.0033011551253014455,0.005183331112129448,0.0,0
2026-08-12T13:59:00,MARUTI,BUY,123.04,159.13,36.09,106.81196143341711,106.56701260407974,0.24494882933737472,0.008060820973648661,0.0013006699904202345,0.7156788274661068,123.04,0.0032615786040444037,0.04033144499873181,0.20391389432485327,123.04,123.04,0.0,0.0,0.002511705749869669,0.004484594044010853,1.0,1
2026-08-13T13:37:00,MARUTI,SELL,159.13,167.75,-8.62,164.82734974771415,164.85249483999544,-0.025145092281292136,-0.0018159364078401353,-0.0002916192959936923,-0.2517723211048519,159.13,0.006578531216395673,-0.000188489570243787,-0.03311459472596923,159.13,159.13,0.0,0.0,0.0034261584732551776,0.0029395402709065203,0.0,0
2026-08-13T13:48:00,MARUTI,BUY,167.75,162.01,-5.74,164.90268775362614,164.8328364352409,0.06985131838524694,0.0009095961507760569,0.00014874236428442434,0.1253445597470204,167.75,0.0016121327919752224,0.01371766980904043,0.04810996563573876,167.75,167.75,0.0,0.0,0.0026917214266219012,0.003970558130688266,1.0,0
2026-08-14T09:24:00,MARUTI,SELL,162.01,182.86,-20.85,182.41198195608945,182.7078638265142,-0.29588187042475056,-0.0058521623840099915,-0.00095106037405861,-0.899856895210462,162.01,-0.007838814379325135,-0.04028197381671709,-0.12874428609841354,162.01,162.01,0.0,0.0,0.001349633303675738,0.0023181732264552952,0.0,0
2026-08-14T11:34:00,MARUTI,BUY,182.86,213.34,30.48,162.21075540567082,162.07929480403757,0.13146060163325046,0.006745132095130993,0.0010785839467147248,0.9121745723139725,182.86,0.002521929824561447,0.02822762033288355,0.21324309978768588,182.86,182.86,0.0,0.0,0.003092927310395919,0.004015471912483632,1.0,1
2026-08-12T14:58:00,SUNPHARMA,BUY,293.79,311.93,18.14,286.0769889058155,285.93712462761874,0.13986427819673963,0.0014210329159391316,0.0002308401985409671,0.33995740297774546,293.79,0.004650685634168907,0.01177807624754629,0.013628208666850834,293.79,293.79,0.0,0.0,0.0015847468618670904,0.001957069290745375,1.0,1
2026-08-13T11:26:00,SUNPHARMA,SELL,311.93,287.47,24.46,323.27756310257877,323.5544710504038,-0.27690794782500916,-0.0018440463946908302,-0.00030181980549482513,-0.4995555326179897,311.93,-0.0005446972124319639,-0.0067821435394510455,-0.029495037491055094,311.93,311.93,0.0,0.0,0.0014582348885888619,0.0015365850272364848,0.0,1
2026-08-13T14:26:00,SUNPHARMA,BUY,287.47,249.46,-38.01,259.0635874515182,258.6312696189673,0.4323178325508934,0.005804569536170922,0.000937897279879156,1.252732072547417,287.47,0.0027556857820567196,0.014540321157578981,0.1401657874905804,287.47,287.47,0.0,0.0,0.0006255054406742994,0.002872326982209902,1.0,0
2026-08-13T15:07:00,SUNPHARMA,SELL,249.46,267.49,-18.03,260.9805904040242,261.05511902956226,-0.07452862553805062,-0.0023179554365511043,-0.0003731074899513389,-0.508908888331348,249.46,-0.0014410375470338052,-0.008938858209844662,-0.07965320051650988,249.46,249.46,0.0,0.0,0.0004857480916735071,0.0022141737556297296,0.0,0
2026-08-14T09:16:00,SUNPHARMA,BUY,267.49,247.54,-19.95,260.9721874133294,260.75476101531365,0.21742639801573205,0.0013162103117282022,0.0002171041269180445,0.28644412078932646,267.49,0.0042046777039456565,0.010922146636432298,0.06121558359120847,267.49,267.49,0.0,0.0,0.0010995790335371963,0.0016314826054672701,1.0,0
2026-08-14T10:19:00,SUNPHARMA,SELL,247.54,268.11,-20.57,264.3195908808492,264.7157454239867,-0.3961545431374702,-0.003330042535123598,-0.000544944317301812,-0.7388023669903987,247.54,-0.008729777350632736,-0.03759573889040079,-0.08049478102596481,247.54,247.54,0.0,0.0,0.001490219451541926,0.002623214786727281,0.0,0
2026-08-14T11:14:00,SUNPHARMA,BUY,268.11,252.51,-15.6,261.16550061944815,260.89947145818536,0.26602916126279297,0.0014014569267010483,0.00023229925348952217,0.3049072905754997,268.11,-0.0013781287246722458,0.0024677509814919614,0.01737942549235397,268.11,268.11,0.0,0.0,0.001413052987165485,0.002061763155252446,1.0,0
2026-08-14T12:42:00,SUNPHARMA,SELL,252.51,274.3,-21.79,263.9778975520015,264.203263158542,-0.22536560654049254,-0.0022812389425544764,-0.0003717826270318975,-0.5053108397504502,252.51,-0.0033549100094727767,-0.016743896265721783,-0.06884726012242796,252.51,252.51,0.0,0.0,0.0007649725910265348,0.001408904539003039,0.0,0
2026-08-14T13:18:00,SUNPHARMA,BUY,274.3,252.98,-21.32,263.35195554553457,263.0001486850545,0.3518068604800533,0.0021927932165613146,0.00036118242106306103,0.48125613228546626,274.3,0.0018993352326687075,0.007640878701050562,0.08200859926630122,274.3,274.3,0.0,0.0,0.0007319735631682632,0.0024899962958980578,1.0,0
2026-08-11T12:29:00,TITAN,BUY,70.12,114.84,44.72,50.25807854784508,49.69806603538315,0.5600125124619311,0.02124175231249727,0.0034650753195831214,0.8737513964965515,70.12,0.026346604215456843,0.13261185591988384,0.5893019038984589,70.12,70.12,0.0,0.0,0.005400109316684726,0.011204211074716567,1.0,1
2026-08-12T10:55:00,TITAN,SELL,114.84,96.06,18.78,137.35200834118794,137.35395616035427,-0.001947819166332465,-0.00855254422704208,-0.0013755167755775813,-0.9956496353624971,114.84,-0.020554371002132168,-0.09830402010050249,-0.18823778893051527,114.84,114.84,0.0,0.0,0.0007044400488803911,0.008590236374720929,0.0,1
2026-08-13T09:31:00,TITAN,BUY,96.06,87.6,-8.46,88.34725377413227,88.19467287641841,0.15258089771386096,0.004615964520264611,0.0007499858461867089,0.33983882597532045,96.06,0.009882253994953719,0.04367666232073007,0.0672147539162315,96.06,96.06,0.0,0.0,0.001769839879869473,0.006534514122638412,1.0,0
2026-08-13T10:55:00,TITAN,SELL,87.6,99.22,-11.62,94.02594876694415,94.05704327905754,-0.0310945121133841,-0.0035840709230765943,-0.0005765605777442561,-0.28394696194794733,87.6,0.0010284538909837641,-0.010393131495707204,-0.06119386989604552,87.6,87.6,0.0,0.0,0.0024534654745852072,0.0035504452459482094,0.0,0
2026-08-11T14:11:00,ULTRACEMCO,BUY,357.18,412.22,55.04,346.9142322279493,346.64415531669795,0.27007691125135125,0.0015598852056756861,0.0002554756152808986,0.4517670570063501,357.18,0.0023291707590851244,0.016593140742848966,0.04570073484205291,357.18,357.18,0.0,0.0,0.0006655689998164289,0.0012776475383441746,1.0,1
2026-08-12T13:49:00,ULTRACEMCO,SELL,412.22,434.53,-22.31,436.93005451817197,437.25536907367365,-0.3253145555016772,-0.0029676823880629955,-0.00048090908274064166,-1.0901479324470529,412.22,-0.0023717328170376607,-0.013355672570607907,-0.07949622616229728,412.22,412.22,0.0,0.0,0.0005170987849812741,0.0011172113439029904,0.0,0
2026-08-13T09:43:00,ULTRACEMCO,BUY,434.53,482.88,48.35,406.111923157433,405.35993140375473,0.7519917536782827,0.003696560162080805,0.0006050794095125339,1.250561628012747,434.53,0.003533487297921415,0.017348754448398503,0.10508379746191601,434.53,434.53,0.0,0.0,0.0005745017293149519,0.0011449333653649335,1.0,1
2026-08-14T10:17:00,ULTRACEMCO,SELL,482.88,495.7,-12.82,487.51216609517394,487.51444945469603,-0.002283359522095907,-0.0004998364620308112,-7.9878335065512e-05,-0.20485326213463395,482.88,-0.0008690254500310695,-0.006031164447006045,-0.0011170410822887353,482.88,482.88,0.0,0.0,0.00048422769424731046,0.0011739446226920445,0.0,0
2026-08-14T10:34:00,ULTRACEMCO,BUY,495.7,476.72,-18.98,487.5769212630063,487.41620458670855,0.16071667629773856,0.0008776167391628023,0.00014283823295763108,0.3579187336796963,495.7,0.0036851056936907612,0.016153499241523504,0.022441318427457606,495.7,495.7,0.0,0.0,0.0005156526973267903,0.0016311055211363388,1.0,0
2026-08-11T12:18:00,WIPRO,BUY,267.85,242.66,-25.19,256.63430146682384,256.3129470400966,0.3213544267272255,0.0023054628081074224,0.00037839177101567714,0.49334989792561146,267.85,-0.0034230010789893183,-0.004571131262078049,0.08851139919535105,267.85,267.85,0.0,0.0,0.0018335283246511977,0.003483029480212654,1.0,0
2026-08-11T13:18:00,WIPRO,SELL,242.66,252.34,-9.68,260.50313739137295,261.0756907516271,-0.5725533602541759,-0.0035920456417949044,-0.0005924030184068902,-0.7843587904876586,242.66,-0.0022614201718679796,-0.013937990166199385,-0.1027546681456831,242.66,242.66,0.0,0.0,0.0015602110997914298,0.0023876530941597217,0.0,0
2026-08-12T09:38:00,WIPRO,BUY,252.34,273.03,20.69,237.86577419500836,237.23306176844827,0.6327124265600901,0.003212942191743277,0.0005354103245994587,0.6348522973881359,252.34,0.004178439253452232,0.029077117572692775,0.11556145004420873,252.34,252.34,0.0,0.0,0.0010299816323540419,0.002140665204095196,1.0,1
2026-08-12T14:54:00,WIPRO,SELL,273.03,281.71,-8.68,292.7764075619002,293.0206295332573,-0.24422197135709212,-0.0035371991224970797,-0.0005729706855917875,-0.8712961250483318,273.03,-0.008821607492920958,-0.03005435361824589,-0.07346952626577995,273.03,273.03,0.0,0.0,0.0017293910842067857,0.0025736067640850756,0.0,0
2026-08-13T11:03:00,WIPRO,BUY,281.71,328.69,46.98,248.0908556454323,247.82463244255922,0.26622320287307844,0.007183413444072563,0.001150323682003379,1.4846776623627704,281.71,0.005066181454921542,0.03250989590969068,0.18176860474872047,281.71,281.71,0.0,0.0,0.0010090624437073005,0.0015410687697615846,1.0,1
2026-08-13T15:05:00,WIPRO,SELL,328.69,343.29,-14.6,336.5730806456646,336.7195234263852,-0.1464427807205766,-0.0012311981626465238,-0.0002003491438036847,-0.3474239945744557,328.69,-0.0003041455032088042,-0.008925071611638715,-0.036918749450613915,328.69,328.69,0.0,0.0,0.0009177832280831467,0.0009695075862124381,0.0,0
2026-08-13T15:25:00,WIPRO,BUY,343.29,344.24,0.95,336.58704245299054,336.50223565239025,0.08480680060029044,0.0010492305107107295,0.00016953737868104896,0.29574720278174027,343.29,0.0011081624916158626,0.010032952806873087,0.0444187532325292,343.29,343.29,0.0,0.0,0.0007393236502069755,0.001531704786491053,1.0,1
2026-08-14T10:48:00,WIPRO,SELL,344.24,330.66,13.58,351.8320830835336,352.10258465778975,-0.2705015742561727,-0.0011344332673598272,-0.0001876150495112642,-0.33351118020453896,344.24,-0.0003194424277624906,0.0018334739966822718,-0.006378986866791686,344.24,344.24,0.0,0.0,0.0005690234135895965,0.0019516601349424006,0.0,1
2026-08-11T15:15:00,ASIANPAINT,SELL,384.13,298.69,85.44,408.18991068221374,408.57217815875146,-0.3822674765377201,-0.0030926653967089227,-0.000502465076049263,-1.0609146334219872,384.13,-0.005308405406805146,-0.015606580903080394,-0.05984140192863084,384.13,384.13,0.0,0.0,0.0011698324844509665,0.0014426115199114057,0.0,1
2026-08-12T15:12:00,ASIANPAINT,BUY,298.69,459.9,161.21,270.1065418099184,269.20636426556683,0.9001775443515498,0.005600820918181567,0.0009211887718517598,1.2566308914929323,298.69,0.0055209560680019735,0.03989833930996058,0.1565476651436537,298.69,298.69,0.0,0.0,0.0019018930857843028,0.0019190920080522586,1.0,1
2026-08-14T12:40:00,ASIANPAINT,SELL,459.9,479.76,-19.86,470.7593598895164,470.9826809295156,-0.22332103999917763,-0.001212619947263753,-0.00019770017904917298,-0.4784134848260351,459.9,-0.0008689984792527354,-0.00015218383807650502,-0.03542440067954454,459.9,459.9,0.0,0.0,0.0006204619064768488,0.0017141837495453986,0.0,0
2026-08-14T13:21:00,ASIANPAINT,BUY,479.76,465.96,-13.8,469.89102056207855,469.7206863275176,0.17033423456092578,0.0011066284576275987,0.0001796368305148574,0.43505598997586503,479.76,0.0021515259123095955,0.013327700918787627,0.030279603143924676,479.76,479.76,0.0,0.0,0.00040570031583330644,0.0009565667060921954,1.0,0
2026-08-11T11:29:00,BAJFINANCE,BUY,151.96,139.54,-12.42,145.72038294502482,145.6662781551589,0.05410478986593148,0.002258727702901959,0.00036321123325271635,0.27551247876604634,151.96,-0.0015768725361365353,0.00602449520026479,0.07949136889962348,151.96,151.96,0.0,0.0,0.001472734917994331,0.002705202424681225,1.0,0
2026-08-11T13:23:00,BAJFINANCE,SELL,139.54,158.3,-18.76,153.25814483953343,153.65866825950712,-0.40052341997369467,-0.004688965503579463,-0.000771532998827084,-0.6033633520450508,139.54,-0.0010022909507446647,-0.01440881480435104,-0.13021255376176535,139.54,139.54,0.0,0.0,0.0016611968866521432,0.004340637892724928,0.0,0
2026-08-11T14:35:00,BAJFINANCE,BUY,158.3,149.77,-8.53,151.57827620779517,151.36115289651272,0.21712331128244955,0.00233940223612984,0.0003853836337102991,0.2954652969067695,158.3,-0.0014508294959943845,0.005590141024012348,0.09172413793103457,158.3,158.3,0.0,0.0,0.0018109137074435158,0.004147530145841349,1.0,0
2026-08-12T10:02:00,BAJFINANCE,SELL,149.77,147.01,2.76,162.96535189226546,163.1668198572093,-0.2014679649438449,-0.004243510121175195,-0.000689482686645652,-0.5819138867282732,149.77,-0.0037251380296680786,-0.03311814073595865,-0.06940474711072442,149.77,149.77,0.0,0.0,0.0028524355951150926,0.004421576414607846,0.0,1
2026-08-12T13:17:00,BAJFINANCE,BUY,147.01,136.12,-10.89,134.49660113222248,134.1714258174292,0.32517531479328454,0.004920874000990412,0.0008047466082107071,0.5507127624045154,147.01,0.009476069491176237,0.05044658806716686,0.12841571998771867,147.01,147.01,0.0,0.0,0.001526966401316689,0.007518201581239643,1.0,0
2026-08-13T09:31:00,BAJFINANCE,SELL,136.12,154.82,-18.7,147.59237781448627,147.9559674695719,-0.363589655085633,-0.004074391994658534,-0.0006717883425469685,-0.5043474471481773,136.12,-0.004461347180574748,-0.015264414381827284,-0.10151815181518149,136.12,136.12,0.0,0.0,0.002833597614594314,0.004177013902543199,0.0,0
2026-08-13T10:42:00,BAJFINANCE,BUY,154.82,211.81,56.99,143.56275614912823,143.46803931373714,0.09471683539109677,0.0041441239496682845,0.0006653614280778881,0.49709189085129424,154.82,0.010244698205546448,0.04122671329611941,0.1215589684149522,154.82,154.82,0.0,0.0,0.0023328504465636116,0.00409368789765408,1.0,1
